brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
giorgio armani,Si Le Parfum,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Le-Parfum-39479.html,femme,Parfum,2016,amber;fruity;warm spicy;vanilla;balsamic;woody;patchouli;floral;smoky;soft spicy,Black Currant;Bergamot,Incense;Osmanthus;Jasmine,Amber;Benzoin;Vanilla;Patchouli Leaf,,,,121,36,18,117,66,116,4.08
giorgio armani,Si Nacre Edition,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Nacre-Edition-51913.html,femme,,2018,floral;rose;fruity;woody;patchouli;earthy;mossy;soft spicy;warm spicy,Black Currant,May Rose;Freesia,Patchouli;Oakmoss,,,,27,21,11,31,27,32,4.23
giorgio armani,Si Nacre Edition 2019,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Nacre-Edition-2019-57030.html,femme,,2019,fruity;aromatic;floral;soft spicy;green;woody;rose,Cassis;Blackcurrant Syrup;Fruits,May Rose;Freesia,White Woods;Musk,,,,4,4,2,4,4,4,3.44
giorgio armani,Si Night Light,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Night-Light-41840.html,femme,,2016,vanilla;fruity;floral;woody;amber;rose;green;soft spicy;musky;aromatic,Black Currant;Black currant leaf,Rose;Freesia,Vanilla;Ambroxan;Woody Notes;Patchouli,,,,16,10,5,11,12,9,4.31
giorgio armani,Sì Nude Bloom,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Nude-Bloom-126543.html,femme,,2026,rose;citrus;fruity;fresh spicy;floral;woody;patchouli;aromatic;warm spicy;vanilla,Blackcurrant;Bergamot;Black Pepper;Citrus;Lemon,May Rose,Patchouli;Vanilla,,,,13,87,60,27,83,13,3.62
giorgio armani,Sì Parfum,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Parfum-112375.html,femme,Parfum,2025,leather;fruity;vanilla;rose;warm spicy;woody;animalic;patchouli;floral;soft spicy,Blackcurrant;Saffron;Nectar,Damask Rose,Vanilla;Leather;Patchouli,,,,193,53,20,188,95,182,4.04
giorgio armani,Sì Passione,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-48002.html,femme,,2017,fruity;sweet;woody;vanilla;rose;soft spicy;floral;fresh;powdery;citrus,Pear;Black Currant;Pink Pepper;Grapefruit,Pineapple;Rose;Jasmine;Heliotrope,Vanilla;Cedar;Patchouli;Amberwood,,,,1200,2300,1600,2000,2400,1600,3.82
giorgio armani,Si Passione Eau de Parfum Collector Edition,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Eau-de-Parfum-Collector-Edition-69619.html,femme,Eau de Parfum,2021,fruity;vanilla;rose;soft spicy;sweet;woody;floral;powdery;white floral,Black Currant;Pink Pepper;Pear;Grapefruit,Rose;Pineapple;Heliotrope;Jasmine,Vanilla;Cedar;Amberwood;Patchouli,,,,2,3,1,3,3,2,3.29
giorgio armani,Si Passione Eclat De Parfum,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Eclat-De-Parfum-71535.html,femme,Parfum,2022,rose;fruity;musky;floral;citrus;powdery;soft spicy;vanilla;fresh spicy;aromatic,Black Currant;Calabrian bergamot,May Rose;Damask Rose,White Musk;Madagascar Vanilla,,,,162,436,362,250,422,226,3.75
giorgio armani,Sì Passione Intense,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Intense-58737.html,femme,,2020,woody;fruity;musky;powdery;white floral;patchouli;soft spicy;vanilla;floral;animalic,Blackcurrant Syrup,Jasmine,White Musk;Cedar;Patchouli;Vanilla,,,,259,291,154,318,311,267,3.89
giorgio armani,Sì Passione Intense (2024),https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Intense-2024-96186.html,femme,,2024,fruity;woody;vanilla;white floral;powdery;sweet;floral;soft spicy;aromatic;citrus,Blackcurrant;Pear;Bergamot,Jasmine,Vanilla;Sandalwood,,,,206,155,65,231,174,220,3.84
giorgio armani,Sì Passione Laser Limited Edition,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Laser-Limited-Edition-76693.html,femme,,2022,fruity;woody;vanilla;sweet;rose;soft spicy;floral;powdery;patchouli;white floral,Black Currant;Pear;Pink Pepper;Grapefruit,Rose;Jasmine;Pineapple;Heliotrope,Vanilla;Cedar;Patchouli;Amberwood,,,,5,4,3,5,7,5,3.61
giorgio armani,Sì Passione Limited Edition,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Limited-Edition-51615.html,femme,,2018,fruity;sweet;vanilla;woody;powdery;soft spicy;floral;white floral;citrus;rose,Black Currant;Pear;Grapefruit;Pink Pepper,Pineapple;Jasmine;Rose;Heliotrope,Vanilla;Cedar;Amberwood;Patchouli,,,,4,6,1,8,11,4,3.93
giorgio armani,Sì Passione Limited Edition 2019,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Limited-Edition-2019-58272.html,femme,,2019,woody;rose;floral;vanilla;soft spicy;aromatic;green;fruity;amber;earthy,Currant buds,Rose;Freesia,Vanilla;Woodsy Notes;Ambroxan;Patchouli,,,,2,3,0,2,2,1,2.86
giorgio armani,Sì Passione Red Bloom,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Red-Bloom-126542.html,femme,,2026,fruity;rose;sweet;woody;powdery;musky;floral;vanilla;amber,Raspberry;Blackcurrant;Bergamot,Rose Petals;Rose;Iris Pallida,Cashmeran;Bourbon Vanilla;Amberwood,,,,11,66,50,25,57,15,3.81
giorgio armani,Sì Passione Red Maestro,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Red-Maestro-56984.html,femme,,2019,musky;fruity;soft spicy;vanilla;powdery;white floral;sweet;aldehydic;floral;animalic,Black Currant;Pink Pepper,Solar Notes;Jasmine,Musk;Vanilla,,,,16,32,11,40,40,11,3.85
giorgio armani,Si Passione Red Musk,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Passione-Red-Musk-103518.html,femme,,2025,fruity;sweet;musky;rose;powdery;vanilla;lactonic,Strawberry;Musk,Rose;Milk,Musk;Vanilla,,,,110,291,213,192,277,137,3.91
giorgio armani,Si Rose Signature,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Rose-Signature-35248.html,femme,,2016,floral;rose;fruity;citrus;vanilla;woody;soft spicy;powdery;iris;patchouli,,,,Rose de Mai;Damask Rose;Black Currant;Vanilla;Freesia;Mandarin Orange;Iris;Patchouli;Osmanthus;Bergamot;Ambrette (Musk Mallow);Amber,,,48,141,87,71,138,62,4.02
giorgio armani,Si Rose Signature II Eau de Parfum,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Rose-Signature-II-Eau-de-Parfum-43453.html,femme,Eau de Parfum,2017,floral;rose;fruity;citrus;vanilla;woody;soft spicy;powdery;iris;patchouli,Black Currant;Freesia;Mandarin Orange;Bergamot,Turkish Rose;May Rose;Iris;Osmanthus,Vanilla;Patchouli;Ambrette (Musk Mallow),,,,39,93,59,72,102,52,4.05
giorgio armani,Si Sono Io,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Sono-Io-47190.html,femme,,2017,vanilla;woody;soft spicy;aromatic;rose;floral;fruity;green;amber;patchouli,Cassis,Rose;Freesia,Vanilla;Amber;Patchouli;Woody Notes,,,,11,5,2,11,11,10,3.93
giorgio armani,Si White,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-White-28129.html,femme,,2014,fruity;vanilla;floral;woody;rose;soft spicy;amber;patchouli;powdery;musky,Blackcurrant Syrup,Rose;Freesia,Vanilla;Ambroxan;Patchouli;Woodsy Notes,,,,19,24,18,34,33,26,3.73
giorgio armani,Armani Privé Bleu Lazuli,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Bleu-Lazuli-48059.html,unisexe,,2018,sweet;fruity;aromatic;warm spicy;honey;tobacco;floral;vanilla;woody;fresh spicy,Mate;Cardamom;Bergamot,Plum;Osmanthus;Jasmine,Honey;Tobacco;Vanilla;Sandalwood,,,,331,283,134,361,295,318,4.12
giorgio armani,Armani Privé Bleu Turquoise,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Bleu-Turquoise-48060.html,unisexe,,2018,woody;vanilla;salty;warm spicy;amber;balsamic;smoky;earthy;powdery;fresh spicy,Salt;Incense;Black Pepper,Ylang-Ylang;Cypriol Oil or Nagarmotha;Indian Jasmine,Vanilla;Sandalwood;Moss,,,,201,452,510,366,508,352,4.12
giorgio armani,Armani Prive Rouge Malachite,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rouge-Malachite-34589.html,unisexe,,2016,white floral;amber;tuberose;soft spicy;animalic;woody;yellow floral;sweet;musky,Tuberose;Pink Pepper;Clary Sage,Tuberose;Jasmine Sambac;Ylang-Ylang;Benzoin;Cashmeran;Orange Blossom,Tuberose;Amber,,,,883,760,484,1000,750,958,4.21
giorgio armani,Armani Prive Vert Malachite,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Vert-Malachite-34588.html,unisexe,,2016,white floral;vanilla;yellow floral;citrus;sweet;soft spicy;amber,Bitter Orange;Petitgrain,Jasmine Sambac;Ylang-Ylang;Pink Pepper,Lily;Vanilla;Benzoin,,,,321,629,426,467,550,466,4.13
giorgio armani,Oud Nacré,https://www.fragrantica.com/perfume/Giorgio-Armani/Oud-Nacre-121389.html,unisexe,,2025,warm spicy;woody;oud;white floral;patchouli;amber;metallic;musky;leather;earthy,Saffron;Jasmine,Oud;Patchouli,Vanillin;Sandal;Ambroxan,,,,41,21,5,29,29,29,4.36
giorgio armani,Armani Code for Women,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-for-Women-413.html,,,,,,,,,,,,,,,,,
giorgio armani,Armani Code Le Parfum,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Le-Parfum-4957.html,,,,,,,,,,,,,,,,,
giorgio armani,Armani Prive Rouge Malachite Limited Edition L'Or de Russie,https://www.fragrantica.com/perfume/Giorgio-Armani/Rouge-Malachite-Limited-Edition-L-Or-de-Russie-47404.html,,,,,,,,,,,,,,,,,
